creators,date,ia_formats,ia_id,ia_url,ol_id,publisher,text_filename,title,trove_url,version_id,work_id
Samuel Allen McCoskry 1804-1886,1842,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,episcopalbishops00mcco,https://archive.org/details/episcopalbishops00mcco,OL6490621M,"Detroit M. Bates, printer",episcopalbishops00mcco_djvu.txt,Episcopal bishops the successors of the apostles.,https://trove.nla.gov.au/version/172814210 261837277,172814210 261837277,3522001
"South Australia. Supreme Court.|South Australia. Vice-Admiralty Court|Pelham, L. J.",1867,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924024527131,https://archive.org/details/cu31924024527131,OL24153695M,"Adelaide Printed by Andrews, Thomas, and Clark",cu31924024527131_djvu.txt,"Reports of cases argued and determined in the Supreme Court of South Australia, and in the Vice-Admiralty Court from July, 1865, to December, 1866 by L.J. Pelham",https://trove.nla.gov.au/version/49136329,49136329,35370319
"G. A. Henty 1832-1902|Wollen, W. B. 1857-1936.",1887,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|Metadata|Scandata|Single Page Processed TIFF ZIP,afinalreckoning00wollgoog,https://archive.org/details/afinalreckoning00wollgoog,OL23377806M,London Blackie & Son,afinalreckoning00wollgoog_djvu.txt,A final reckoning a tale of bush life in Australia by G.A. Henty ; illustrations by W.B. Wollen.,https://trove.nla.gov.au/version/260724807,260724807,3557754
G. A. Henty 1832-1902,1880,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|Single Page Processed JPEG ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,finalreckoningta00hentuoft,https://archive.org/details/finalreckoningta00hentuoft,OL7194614M,London Blackie,finalreckoningta00hentuoft_djvu.txt,A final reckoning a tale of bush life in Australia by G.A. Henty ; illustrated by W.B. Wollen.,https://trove.nla.gov.au/version/260771879,260771879,3557754
"New South Wales. Bureau of Statistics and Economics.|Coghlan, Timothy Augustine",1904,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924030202307,https://archive.org/details/cu31924030202307,OL24183235M,"Sydney W. A. Gullick, government printer",cu31924030202307_djvu.txt,"Census of New South Wales Life assurance. Abstract of returns obtained by the government statistician under authority of the Act no. 65, 1900 Published by authority of the government of the state of New South Wales",https://trove.nla.gov.au/version/49171003,49171003,35732728
"Dyke, Andrew Lee 1875-",1920,JPEG Thumb|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|JSON|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Log|Log,dykesautomobileg00dyke_0,https://archive.org/details/dykesautomobileg00dyke_0,OL26461027M,St. Louis A. L. Dyke,dykesautomobileg00dyke_0_djvu.txt,Dyke's automobile and gasoline engine encyclopedia,https://trove.nla.gov.au/version/256420050,256420050,3588737
,1865,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|Metadata Log|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|OCLC xISBN JSON,cihm_32511,https://archive.org/details/cihm_32511,OL24332025M,"Quebec Hunter, Rose",cihm_32511_djvu.txt,"Rough and smooth, or, Ho! for an Australian gold field by Mrs. A. CampbellMicroform",https://trove.nla.gov.au/version/50127877,50127877,3612478
"Andrew Kippis 1725-1795|Cook, James, 1728-1779.",1924,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|MARC|Metadata|Metadata|Scandata|Single Page Processed TIFF ZIP|Contents|Raw Michigan Book Zip,afk6409.0001.001.umich.edu,https://archive.org/details/afk6409.0001.001.umich.edu,OL6676450M,New York A.A. Knopf,afk6409.0001.001.umich.edu_djvu.txt,"Captain Cook's voyages with an account of his life, during the previous and intervening periods by A. Kippis ... with twelve illustrations reproduced in exact facsimile from drawings made during the voyages.",https://trove.nla.gov.au/version/209757320,209757320,3612500
"Bartholomew, J. G. 1860-1920",1890,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Contents,royalatlasgazett00bart,https://archive.org/details/royalatlasgazett00bart,OL25843650M,London T. Nelson and sons,royalatlasgazett00bart_djvu.txt,The royal atlas & gazetteer of Australasia by J.G. Bartholomew,https://trove.nla.gov.au/version/220603552,220603552,36604917
Robert Logan Jack 1845-1921,1921,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Scan Factors,northmostaustral01jack,https://archive.org/details/northmostaustral01jack,OL6656666M,"London Simpkin, Marshall, Hamilton, Kent & Co., Ltd.",northmostaustral01jack_djvu.txt,"Northmost Australia three centuries of exploration, discovery, and adventure in and around the Cape York Peninsula, Queensland, with a study of the narratives of all explorers by sea and land in the light of modern charting, many original or hitherto unpublished documents, thirty-nine illustrations, and sixteen specially prepared maps. By Robert Logan Jack ...",https://trove.nla.gov.au/version/855497 49079879,855497 49079879,36638251
Robert Logan Jack 1845-1921,1921,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,northmostaustral01jackuoft,https://archive.org/details/northmostaustral01jackuoft,OL7039241M,"London Simpkin, Marshall, Hamilton, Kent",northmostaustral01jackuoft_djvu.txt,"Northmost Australia three centuries of exploration, discovery, and adventure in and around the Cape York Peninsula, Queensland : with a study of the narratives of all explorers by sea and land in the light of modern charting, many original or hitherto unpublished documents, thirty-nine illustrations, and sixteen specially prepared maps by Robert Logan Jack.",https://trove.nla.gov.au/version/855497 49079879,855497 49079879,36638251
"Mitigation Symposium (1979 Colorado State University)|Swanson, Gustav Adolph, 1910-",1979,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Contents|Item Tile,CAT80732439,https://archive.org/details/CAT80732439,OL4238066M,"Fort Collins, Colo Rocky Mountain Forest and Range Experiment Station, Forest Service, U.S. Dept. of Agriculture",CAT80732439_djvu.txt,"The Mitigation Symposium a national workshop on mitigating losses of fish and wildlife habitats, July 16-20, 1979, Colorado State University, Fort Collins, Colorado Gustav A. Swanson, technical coordinator.",https://trove.nla.gov.au/version/211669415,211669415,3694281
"Brown, Robert 1773-1858|Nees von Esenbeck, C. G. (Christian Gottfried), 1776-1858",1827,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Metadata|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 Tar|Metadata|MARC|Metadata|Metadata|Metadata|Name Metadata|Metadata|Scandata|Metadata,mobot31753000221363,https://archive.org/details/mobot31753000221363,OL25471072M,Norimbergae Sumtibus L. Schrag,mobot31753000221363_djvu.txt,"Prodromus florae Novae Hollandiae et Insulae Van-Diemen exhibens characteres plantarum quas annis 1802-1805 per oras utriusque insulae collegit et descripsit Robertus Brown; insertis passim aliis speciebus, auctori hucusque cognitis, seu evulgatis, seu ineditis, praesertim Banksianis, in primo itinere navarchi Cook detectis",https://trove.nla.gov.au/version/209700076,209700076,37033312
"Brown, Robert 1773-1858",1810,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Metadata|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Metadata|Metadata|Single Page Original JP2 Tar|Scandata|Scan Factors,prodromusfloraen01brow,https://archive.org/details/prodromusfloraen01brow,OL13508332M,"Londini Typis R Taylor, veneunt apud J. Johnson",prodromusfloraen01brow_djvu.txt,"Prodromus florae Novae Hollandiae et Insulae Van-Diemen exhibens characteres plantarum quas annis 1802-1805 per oras utriusque insulae collegit et descripsit Robertus Brown; insertis passim aliis speciebus auctori hucusque cognitis, seu evulgatis, seu ineditis, praaesertim Banksianis, in primo itinere navarchi Cook detectis. vol. I.",https://trove.nla.gov.au/version/2284077,2284077,37033312
"Lotfollah Nahai|Wyche, Charlie.",1982,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Contents,futuretrendspros00naha,https://archive.org/details/futuretrendspros00naha,OL3140083M,"Washington, D.C U.S. Dept. of the Interior, Bureau of Mines",futuretrendspros00naha_djvu.txt,Future trends and prospects for the Australian mineral processing sector by L. Nahai and Charlie Wyche.,https://trove.nla.gov.au/version/209704056,209704056,3708130
Frederick Manson Bailey 1827-1915,1909,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Metadata|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Name Metadata|Metadata|Single Page Original JP2 Tar|Scandata,comprehensivecat00bail,https://archive.org/details/comprehensivecat00bail,OL25334453M,"Brisbane A. J. Cumming, government printer",comprehensivecat00bail_djvu.txt,"Comprehensive catalogue of Queensland plants both indigenous and naturalised. To which are added, where known, the aboriginal and other vernacular names; with numerous illustrations, and copious notes on the properties, features, &c., of the plants by F. Manson Bailey. Published under the authority of the Queensland government",https://trove.nla.gov.au/version/183567041,183567041,37326556
"Thomson, William 1819-1883",1876,DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Single Page Original JP2 Tar|Scandata,histochemistrypa00thom,https://archive.org/details/histochemistrypa00thom,OL24364256M,Melbourne Stillwell & Knight,histochemistrypa00thom_djvu.txt,The histochemistry and pathogeny of tubercle by William Thomson,https://trove.nla.gov.au/version/50298556,50298556,37526464
"Victorian Institute for the Advancement of Science, Melbourne.",1855,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924002922130,https://archive.org/details/cu31924002922130,OL24168607M,Melbourne Pub. for the Society by G. Robertson,cu31924002922130_djvu.txt,Transactions and proceedings of the Victorian Institute for the Advancement of Science For the sessions 1854-1855,https://trove.nla.gov.au/version/49063827,49063827,37578928
"Hingston, James.",1886,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924023252806,https://archive.org/details/cu31924023252806,OL24179418M,Melbourne William Inglis,cu31924023252806_djvu.txt,The Australian abroad on branches from the main routes round the world,https://trove.nla.gov.au/version/49105832,49105832,37597630
F. R. Beuhne,1922,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Raw Cornell Book Zip|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,cu31924003448655,https://archive.org/details/cu31924003448655,OL24170152M,"Melbourne Albert J. Mullett, Govt. printer",cu31924003448655_djvu.txt,Honey flora of Victoria ...,https://trove.nla.gov.au/version/49132326,49132326,37609210
"Friedrich Albrecht Anton Meyer 1768-1795|Phillip, Arthur, 1738-1814.|White, John, surgeon.|Bruce, James, 1730-1794.|Richmond, Charles Wallace, 1868-1932, former owner.",1793,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Metadata|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Name Metadata|Metadata|Single Page Original JP2 Tar|Scandata,systematischsumm00meye,https://archive.org/details/systematischsumm00meye,OL24130913M,Leipzig im Verlage der Dykischen Buchhandlung,systematischsumm00meye_djvu.txt,Systematisch-summarische Uebersicht der neuesten zoologischen Entdeckungen in Neuholland und Afrika nebst zwey andern zoologischen Abhandlungen herausgegeben von Friedrich Albrecht Anton Meyer ...,https://trove.nla.gov.au/version/49134586,49134586,37610192
Godfrey Charles Mundy,1857,JPEG Thumb|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Metadata|DjVuTXT|Djvu XML|Metadata|Metadata|Scandata|Single Page Processed TIFF ZIP,ourantipodesorr00mundgoog,https://archive.org/details/ourantipodesorr00mundgoog,OL20581408M,,ourantipodesorr00mundgoog_djvu.txt,"Our antipodes: or, Residence and rambles in the Australasian colonies",https://trove.nla.gov.au/version/3073438,3073438,37641298
Godfrey Charles Mundy -1860,1855,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,ourantipodesorre00mund,https://archive.org/details/ourantipodesorre00mund,OL24140141M,London R. Bentley,ourantipodesorre00mund_djvu.txt,"Our Antipodes or, Residence and rambles in the Australasian colonies.  With a glimpse of the gold fields.",https://trove.nla.gov.au/version/49207465,49207465,37641298
James Bryce 1838-1922|University of Adelaide,1912,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,functionsofunive00bryc,https://archive.org/details/functionsofunive00bryc,OL24874615M,"Adelaide W. K. Thomas & co., printers",functionsofunive00bryc_djvu.txt,The functions of a university,https://trove.nla.gov.au/version/168635951,168635951,37766145
John Harvey Kellogg 1852-1943,1917,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Single Page Original JP2 Tar|Scandata,colonhygienecomp00kell,https://archive.org/details/colonhygienecomp00kell,OL14747689M,"Battle Creek, Mich Good Health Pub. Co.",colonhygienecomp00kell_djvu.txt,Colon hygiene comprising new and important facts concerning the physiology of the colon and an account of practical and successful methods of combating intestinal inactivity and toxemia [by] J.H. Kellogg ...,https://trove.nla.gov.au/version/50125793,50125793,37943850
John Harvey Kellogg 1852-1943,1916,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Contents,colonhygiene00kell,https://archive.org/details/colonhygiene00kell,OL16954285M,"Battle Creek, Mich Good Health Pub. Co.",colonhygiene00kell_djvu.txt,Colon hygiene comprising new and important facts concerning the physiology of the colon and an account of practical and successful methods of combating intestinal inactivity and toxemia [by] J.H. Kellogg ... 18th thousand.,https://trove.nla.gov.au/version/182027876,182027876,37943850
,1892,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,missingfriendsbe00londiala,https://archive.org/details/missingfriendsbe00londiala,OL7201405M,London T. Fisher Unwin,missingfriendsbe00londiala_djvu.txt,Missing friends being the adventures of a Danish emigrant in Queensland (1871-1880).,https://trove.nla.gov.au/version/1972387,1972387,38093548
,1994,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|Metadata Log|MARC Binary|Metadata|Metadata|MARC Source|Scandata|OCLC xISBN JSON,cihm_73479,https://archive.org/details/cihm_73479,OL17483101M,Toronto G.N. Morang,cihm_73479_djvu.txt,"Australasia, the Commonwealth, and New Zealand by Arthur W. Jose.Microform",https://trove.nla.gov.au/version/209705989,209705989,38387700
"Australian Museum|Etheridge, Robert, 1846-1920.|North, Alfred J. 1855-1917.|Ogilby, John Douglas.|Olliff, Arthur Sidney, 1865-1895.|David, Tannatt William Edgeworth, Sir, 1858-1934.",1889,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Biodiversity Heritage Library METS|Metadata|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Name Metadata|Metadata|Single Page Original JP2 Tar|Scandata|Scan Factors,lordhoweislandit00aust,https://archive.org/details/lordhoweislandit00aust,OL234238M,"Sydney C. Potter, government printer",lordhoweislandit00aust_djvu.txt,"Lord Howe Island. Its zoology, geology, and physical characters. Printed by order of the trustees, E. P. Ramsay, curator.",https://trove.nla.gov.au/version/448269,448269,423442
